order_id,date,product,region,segment,quantity,unit_price,discount,customer_age,customer_loyalty_years,marketing_spend,competitor_price_index,revenue,profit_margin,profit,month,year,quarter,product_encoded,region_encoded,segment_encoded
ORD-00178,2021-02-08,Phone,Central,Retail,4,856.36,0.07,27,8.6,4812.5,1.15,3185.66,0.114,363.17,2,2021,1,5,0,2
ORD-00179,2021-02-08,Laptop,East,Retail,17,913.57,0.04,63,1.7,1410.68,0.92,14909.46,0.485,7231.09,2,2021,1,2,1,2
ORD-00180,2021-02-08,Headphones,East,Retail,16,210.43,0.16,37,9.1,694.72,0.9,2828.18,0.37,1046.43,2,2021,1,0,1,2
ORD-00181,2021-02-08,Monitor,North,Online,16,1789.45,0.16,66,7.0,2072.51,1.13,24050.21,0.336,8080.87,2,2021,1,3,2,1
ORD-00182,2021-02-08,Keyboard,East,SMB,11,1744.91,0.1,26,7.2,371.66,0.92,17274.61,0.2,3454.92,2,2021,1,1,1,3
ORD-00183,2021-02-08,Headphones,South,SMB,2,1995.92,0.19,32,3.0,1723.66,0.99,3233.39,0.363,1173.72,2,2021,1,0,3,3
ORD-00184,2021-02-09,Webcam,East,Retail,17,1191.11,0.02,56,7.2,3251.09,0.81,19843.89,0.478,9485.38,2,2021,1,7,1,2
ORD-00185,2021-02-09,Tablet,North,SMB,15,1514.82,0.04,19,7.1,924.01,0.91,21813.41,0.165,3599.21,2,2021,1,6,2,3
ORD-00186,2021-02-09,Laptop,North,SMB,18,445.21,0.16,21,5.9,3196.2,0.85,6731.58,0.494,3325.4,2,2021,1,2,2,3
ORD-00187,2021-02-09,Keyboard,South,Online,10,1351.68,0.02,69,3.6,4862.55,0.84,13246.46,0.271,3589.79,2,2021,1,1,3,1
ORD-00188,2021-02-09,Keyboard,North,Retail,6,1316.98,0.26,41,8.1,4334.58,0.97,5847.39,0.491,2871.07,2,2021,1,1,2,2
ORD-00189,2021-02-09,Phone,West,Retail,16,1807.36,0.04,35,9.4,1848.49,0.91,27761.05,0.354,9827.41,2,2021,1,5,4,2
ORD-00190,2021-02-10,Headphones,Central,SMB,5,1670.05,0.2,28,8.7,2165.33,0.87,6680.2,0.23,1536.45,2,2021,1,0,0,3
ORD-00191,2021-02-10,Phone,East,Retail,12,1880.01,0.12,54,2.4,2154.67,1.0,19852.91,0.25,4963.23,2,2021,1,5,1,2
ORD-00192,2021-02-10,Laptop,West,Retail,6,1744.23,0.12,43,4.5,4313.51,1.11,9209.53,0.216,1989.26,2,2021,1,2,4,2
ORD-00193,2021-02-10,Webcam,East,Retail,14,1743.95,0.23,25,3.4,4969.75,1.09,18799.78,0.234,4399.15,2,2021,1,7,1,2
ORD-00194,2021-02-10,Headphones,West,Retail,16,174.26,0.15,39,7.1,4146.89,0.9,2369.94,0.359,850.81,2,2021,1,0,4,2
ORD-00195,2021-02-10,Mouse,East,SMB,7,1699.63,0.22,69,8.3,2834.78,0.91,9279.98,0.107,992.96,2,2021,1,4,1,3
ORD-00196,2021-02-11,Headphones,South,Enterprise,2,1234.58,0.15,22,2.2,577.09,1.09,2098.79,0.487,1022.11,2,2021,1,0,3,0
ORD-00197,2021-02-11,Webcam,North,SMB,6,791.87,0.18,19,9.5,4776.97,1.02,3896.0,0.407,1585.67,2,2021,1,7,2,3
ORD-00198,2021-02-11,Mouse,North,Online,9,160.2,0.23,22,6.8,4314.22,1.1,1110.19,0.476,528.45,2,2021,1,4,2,1
ORD-00199,2021-02-12,Keyboard,South,Enterprise,7,1371.46,0.18,52,2.2,4222.91,0.8,7872.18,0.387,3046.53,2,2021,1,1,3,0
ORD-00200,2021-02-12,Phone,West,Enterprise,2,689.99,0.18,49,3.7,2019.91,0.83,1131.58,0.292,330.42,2,2021,1,5,4,0
ORD-00201,2021-02-12,Tablet,Central,Enterprise,19,962.16,0.24,61,1.0,2291.14,1.12,13893.59,0.176,2445.27,2,2021,1,6,0,0
ORD-00202,2021-02-12,Headphones,West,SMB,8,1379.37,0.28,36,6.0,686.34,1.14,7945.17,0.307,2439.17,2,2021,1,0,4,3
ORD-00203,2021-02-12,Tablet,North,Online,11,1827.96,0.11,56,1.7,4695.58,0.94,17895.73,0.385,6889.86,2,2021,1,6,2,1
ORD-00204,2021-02-12,Headphones,Central,SMB,4,1659.6,0.17,68,6.9,4721.85,1.18,5509.87,0.442,2435.36,2,2021,1,0,0,3
ORD-00205,2021-02-12,Keyboard,East,Online,16,928.66,0.03,21,7.4,1346.76,0.92,14412.8,0.23,3314.94,2,2021,1,1,1,1
ORD-00206,2021-02-12,Phone,Central,SMB,18,806.18,0.11,40,4.8,3510.44,1.16,12915.0,0.304,3926.16,2,2021,1,5,0,3
ORD-00207,2021-02-13,Laptop,West,SMB,13,517.57,0.12,63,0.9,1097.1,0.97,5921.0,0.348,2060.51,2,2021,1,2,4,3
ORD-00208,2021-02-13,Laptop,South,SMB,5,776.23,0.25,36,6.1,2025.44,1.02,2910.86,0.335,975.14,2,2021,1,2,3,3
ORD-00209,2021-02-14,Laptop,East,Enterprise,2,266.54,0.15,43,3.7,1581.67,1.06,453.12,0.121,54.83,2,2021,1,2,1,0
ORD-00210,2021-02-14,Headphones,West,SMB,11,1943.66,0.22,67,9.5,2009.0,0.85,16676.6,0.293,4886.24,2,2021,1,0,4,3
ORD-00211,2021-02-14,Headphones,East,Online,1,1169.14,0.01,43,5.1,1613.97,0.81,1157.45,0.424,490.76,2,2021,1,0,1,1
ORD-00212,2021-02-15,Tablet,Central,Online,13,299.22,0.14,24,0.7,1791.93,0.97,3345.28,0.421,1408.36,2,2021,1,6,0,1
ORD-00213,2021-02-15,Phone,North,Online,5,737.97,0.27,49,6.4,3976.2,0.86,2693.59,0.303,816.16,2,2021,1,5,2,1
ORD-00214,2021-02-16,Webcam,West,Enterprise,18,1116.73,0.07,64,7.8,1570.13,1.02,18694.06,0.481,8991.84,2,2021,1,7,4,0
ORD-00215,2021-02-16,Headphones,South,SMB,14,1089.13,0.01,50,1.6,4092.01,0.98,15095.34,0.43,6491.0,2,2021,1,0,3,3
ORD-00216,2021-02-16,Phone,Central,SMB,13,119.23,0.13,61,4.5,2882.82,0.85,1348.49,0.395,532.65,2,2021,1,5,0,3
ORD-00217,2021-02-16,Tablet,West,Retail,7,1904.14,0.21,43,7.4,3924.18,1.07,10529.89,0.306,3222.15,2,2021,1,6,4,2
ORD-00218,2021-02-16,Headphones,South,Enterprise,8,586.98,0.14,41,0.2,4602.56,0.81,4038.42,0.336,1356.91,2,2021,1,0,3,0
ORD-00219,2021-02-17,Laptop,West,Online,18,81.56,0.14,68,0.3,778.28,0.85,1262.55,0.189,238.62,2,2021,1,2,4,1
ORD-00220,2021-02-17,Laptop,Central,Online,7,199.07,0.2,40,6.8,1785.06,1.08,1114.79,0.313,348.93,2,2021,1,2,0,1
ORD-00221,2021-02-17,Keyboard,West,SMB,17,1181.38,0.08,55,7.3,372.23,1.01,18476.78,0.31,5727.8,2,2021,1,1,4,3
ORD-00222,2021-02-17,Mouse,East,Online,16,318.68,0.23,43,8.5,2093.86,0.91,3926.14,0.181,710.63,2,2021,1,4,1,1
ORD-00223,2021-02-18,Monitor,Central,SMB,11,131.36,0.05,62,4.0,1263.27,0.87,1372.71,0.48,658.9,2,2021,1,3,0,3
ORD-00224,2021-02-18,Webcam,West,SMB,19,790.27,0.12,48,3.9,2901.23,1.06,13213.31,0.198,2616.24,2,2021,1,7,4,3
ORD-00225,2021-02-18,Mouse,North,Retail,1,1264.38,0.2,23,5.5,3938.61,0.88,1011.5,0.142,143.63,2,2021,1,4,2,2
ORD-00226,2021-02-18,Headphones,West,Enterprise,8,268.09,0.25,62,7.6,2483.19,1.19,1608.54,0.287,461.65,2,2021,1,0,4,0
ORD-00227,2021-02-19,Phone,East,SMB,1,660.99,0.24,48,6.4,1734.75,1.15,502.35,0.374,187.88,2,2021,1,5,1,3
ORD-00228,2021-02-19,Headphones,South,SMB,9,864.63,0.22,64,3.3,847.53,0.85,6069.7,0.178,1080.41,2,2021,1,0,3,3
ORD-00229,2021-02-19,Phone,South,SMB,19,360.95,0.11,65,3.5,231.47,1.14,6103.66,0.173,1055.93,2,2021,1,5,3,3
ORD-00230,2021-02-19,Phone,South,Retail,9,1036.84,0.04,57,7.6,3421.63,0.94,8958.3,0.205,1836.45,2,2021,1,5,3,2
ORD-00231,2021-02-19,Mouse,North,SMB,10,216.17,0.07,62,5.3,249.67,1.0,2010.38,0.221,444.29,2,2021,1,4,2,3
ORD-00232,2021-02-20,Monitor,East,Enterprise,11,140.71,0.26,62,1.0,4612.11,0.86,1145.38,0.198,226.79,2,2021,1,3,1,0
ORD-00233,2021-02-20,Keyboard,Central,Enterprise,1,1063.68,0.26,69,1.5,3011.73,0.85,787.12,0.288,226.69,2,2021,1,1,0,0
ORD-00234,2021-02-20,Mouse,South,Online,8,533.4,0.29,69,8.5,1831.15,1.15,3029.71,0.107,324.18,2,2021,1,4,3,1
ORD-00235,2021-02-20,Monitor,East,Enterprise,12,235.98,0.02,29,10.0,305.38,1.05,2775.12,0.135,374.64,2,2021,1,3,1,0
ORD-00236,2021-02-21,Laptop,West,Online,1,876.63,0.16,68,3.4,2126.08,0.98,736.37,0.392,288.66,2,2021,1,2,4,1
ORD-00237,2021-02-21,Laptop,North,Enterprise,10,1834.52,0.19,34,3.9,4349.77,0.81,14859.61,0.265,3937.8,2,2021,1,2,2,0
ORD-00238,2021-02-21,Phone,East,Online,4,1462.18,0.21,43,1.5,4852.13,1.17,4620.49,0.244,1127.4,2,2021,1,5,1,1
ORD-00239,2021-02-22,Tablet,East,SMB,15,1640.45,0.19,20,2.4,516.15,0.95,19931.47,0.104,2072.87,2,2021,1,6,1,3
ORD-00240,2021-02-22,Headphones,Central,Retail,19,1750.23,0.23,32,4.2,3907.98,0.97,25605.86,0.219,5607.68,2,2021,1,0,0,2
ORD-00241,2021-02-22,Headphones,East,Retail,6,1946.62,0.11,66,2.8,1365.95,0.92,10394.95,0.428,4449.04,2,2021,1,0,1,2
ORD-00242,2021-02-22,Phone,Central,Retail,5,1538.33,0.05,55,7.0,1959.24,1.16,7307.07,0.236,1724.47,2,2021,1,5,0,2
ORD-00243,2021-02-23,Tablet,North,SMB,5,1236.4,0.06,41,5.4,2783.6,0.94,5811.08,0.485,2818.37,2,2021,1,6,2,3
ORD-00244,2021-02-23,Webcam,North,Retail,18,762.58,0.0,68,8.2,4974.17,0.87,13726.44,0.256,3513.97,2,2021,1,7,2,2
ORD-00245,2021-02-23,Monitor,West,Enterprise,3,404.2,0.11,47,7.2,1123.19,1.0,1079.21,0.286,308.65,2,2021,1,3,4,0
ORD-00246,2021-02-23,Webcam,Central,Online,2,1388.99,0.03,61,1.3,739.44,1.11,2694.64,0.421,1134.44,2,2021,1,7,0,1
ORD-00247,2021-02-23,Webcam,Central,SMB,4,1990.15,0.1,53,1.2,3015.39,0.95,7164.54,0.493,3532.12,2,2021,1,7,0,3
ORD-00248,2021-02-23,Laptop,South,Retail,18,961.35,0.19,61,9.0,4279.94,1.06,14016.48,0.249,3490.1,2,2021,1,2,3,2
ORD-00249,2021-02-23,Webcam,South,Enterprise,9,1461.17,0.27,44,8.2,3276.26,0.92,9599.89,0.148,1420.78,2,2021,1,7,3,0
ORD-00250,2021-02-24,Headphones,West,Enterprise,19,1015.43,0.25,39,4.7,1803.12,1.09,14469.88,0.309,4471.19,2,2021,1,0,4,0
ORD-00251,2021-02-24,Mouse,North,SMB,10,892.27,0.08,19,1.3,4887.21,1.07,8208.88,0.337,2766.39,2,2021,1,4,2,3
ORD-00252,2021-02-24,Tablet,South,SMB,15,850.1,0.04,24,9.0,4975.66,1.07,12241.44,0.484,5924.86,2,2021,1,6,3,3
ORD-00253,2021-02-24,Monitor,East,Retail,1,1034.02,0.06,33,2.3,3876.18,1.06,971.98,0.266,258.55,2,2021,1,3,1,2
ORD-00254,2021-02-24,Laptop,North,Online,11,765.45,0.29,41,0.4,4031.84,0.86,5978.16,0.136,813.03,2,2021,1,2,2,1
ORD-00255,2021-02-25,Webcam,East,Retail,14,1510.11,0.16,47,9.2,3828.12,1.16,17758.89,0.36,6393.2,2,2021,1,7,1,2
ORD-00256,2021-02-25,Mouse,Central,Retail,10,1754.83,0.05,61,8.1,1362.54,1.03,16670.88,0.108,1800.46,2,2021,1,4,0,2
ORD-00257,2021-02-25,Tablet,North,SMB,19,1771.63,0.25,65,6.9,836.29,0.95,25245.73,0.27,6816.35,2,2021,1,6,2,3
ORD-00258,2021-02-25,Phone,West,Retail,16,494.01,0.12,63,0.3,2816.33,0.87,6955.66,0.264,1836.29,2,2021,1,5,4,2
ORD-00259,2021-02-26,Phone,Central,Retail,8,1797.02,0.27,18,5.3,4775.32,1.11,10494.6,0.202,2119.91,2,2021,1,5,0,2
ORD-00260,2021-02-26,Phone,Central,Online,2,716.02,0.08,44,6.5,4403.63,1.0,1317.48,0.486,640.3,2,2021,1,5,0,1
ORD-00261,2021-02-27,Headphones,East,Enterprise,7,653.15,0.12,26,7.6,623.61,0.86,4023.4,0.261,1050.11,2,2021,1,0,1,0
ORD-00262,2021-02-27,Monitor,Central,Enterprise,19,1467.17,0.15,24,4.7,379.26,1.17,23694.8,0.458,10852.22,2,2021,1,3,0,0
ORD-00263,2021-02-27,Phone,South,Online,7,644.16,0.27,22,9.5,4381.48,0.84,3291.66,0.306,1007.25,2,2021,1,5,3,1
ORD-00264,2021-02-27,Headphones,North,Enterprise,15,153.28,0.26,47,2.4,3103.77,1.01,1701.41,0.428,728.2,2,2021,1,0,2,0
ORD-00265,2021-02-27,Keyboard,South,Retail,8,778.55,0.17,59,0.7,1591.17,1.04,5169.57,0.281,1452.65,2,2021,1,1,3,2
ORD-00266,2021-02-27,Headphones,East,Online,14,1456.86,0.07,44,3.3,2852.66,1.2,18968.32,0.497,9427.26,2,2021,1,0,1,1
ORD-00267,2021-02-28,Laptop,East,Online,1,687.57,0.12,27,6.6,1186.18,0.86,605.06,0.356,215.4,2,2021,1,2,1,1
ORD-00268,2021-02-28,Headphones,North,SMB,13,1277.64,0.29,42,7.4,4740.06,1.05,11792.62,0.162,1910.4,2,2021,1,0,2,3
ORD-00269,2021-02-28,Monitor,Central,Enterprise,3,1337.23,0.18,35,7.4,4153.27,0.99,3289.59,0.103,338.83,2,2021,1,3,0,0
ORD-00270,2021-02-28,Mouse,West,SMB,6,1480.79,0.23,24,1.1,4814.97,0.9,6841.25,0.472,3229.07,2,2021,1,4,4,3
ORD-00271,2021-03-01,Webcam,East,Retail,19,1799.4,0.13,48,8.9,1016.58,1.18,29744.08,0.375,11154.03,3,2021,1,7,1,2
ORD-00272,2021-03-01,Headphones,North,Online,15,893.5,0.16,49,2.8,4233.99,1.12,11258.1,0.143,1609.91,3,2021,1,0,2,1
ORD-00273,2021-03-02,Phone,West,Retail,4,374.54,0.13,67,2.1,2845.4,1.11,1303.4,0.397,517.45,3,2021,1,5,4,2
ORD-00274,2021-03-02,Laptop,Central,Enterprise,3,671.91,0.21,62,6.1,1692.46,1.16,1592.43,0.191,304.15,3,2021,1,2,0,0
ORD-00275,2021-03-02,Tablet,East,SMB,4,892.73,0.26,28,2.1,2450.35,1.09,2642.48,0.424,1120.41,3,2021,1,6,1,3
ORD-00276,2021-03-02,Phone,North,Enterprise,5,1442.09,0.15,27,5.1,4727.48,1.0,6128.88,0.344,2108.33,3,2021,1,5,2,0
ORD-00277,2021-03-02,Laptop,North,Retail,18,75.59,0.14,39,4.1,3488.12,0.96,1170.13,0.149,174.35,3,2021,1,2,2,2
ORD-00278,2021-03-02,Keyboard,North,SMB,10,665.78,0.1,48,2.3,1863.59,1.08,5992.02,0.128,766.98,3,2021,1,1,2,3
ORD-00279,2021-03-03,Webcam,East,Enterprise,8,1570.69,0.05,58,2.9,4999.51,1.04,11937.24,0.286,3414.05,3,2021,1,7,1,0
ORD-00280,2021-03-03,Tablet,West,Retail,12,1358.17,0.28,64,4.3,1794.14,1.02,11734.59,0.475,5573.93,3,2021,1,6,4,2
ORD-00281,2021-03-03,Keyboard,North,Enterprise,3,1476.89,0.09,31,3.5,4087.23,1.04,4031.91,0.326,1314.4,3,2021,1,1,2,0
ORD-00282,2021-03-04,Mouse,Central,Online,18,1633.03,0.24,20,3.8,3943.45,1.06,22339.85,0.404,9025.3,3,2021,1,4,0,1
ORD-00283,2021-03-04,Laptop,North,SMB,8,1577.31,0.21,41,7.4,3642.34,1.19,9968.6,0.288,2870.96,3,2021,1,2,2,3
ORD-00284,2021-03-04,Keyboard,West,SMB,1,1380.26,0.24,31,1.7,3380.24,1.1,1049.0,0.254,266.45,3,2021,1,1,4,3
ORD-00285,2021-03-05,Webcam,East,SMB,14,907.34,0.28,33,6.3,632.46,0.87,9145.99,0.429,3923.63,3,2021,1,7,1,3
ORD-00286,2021-03-05,Webcam,North,Online,13,1968.02,0.19,45,6.8,4975.28,0.99,20723.25,0.285,5906.13,3,2021,1,7,2,1
ORD-00287,2021-03-05,Mouse,North,SMB,12,1159.69,0.27,52,8.0,889.11,1.07,10158.88,0.157,1594.94,3,2021,1,4,2,3
ORD-00288,2021-03-06,Webcam,Central,Online,3,445.4,0.05,57,8.5,3021.06,0.87,1269.39,0.21,266.57,3,2021,1,7,0,1
ORD-00289,2021-03-06,Laptop,Central,SMB,18,620.99,0.19,19,1.6,1320.82,1.17,9054.03,0.325,2942.56,3,2021,1,2,0,3
ORD-00290,2021-03-06,Laptop,North,Enterprise,13,1402.45,0.23,51,1.4,927.01,0.83,14038.52,0.261,3664.05,3,2021,1,2,2,0
ORD-00291,2021-03-06,Webcam,North,Enterprise,15,1853.24,0.08,35,6.1,2841.38,1.04,25574.71,0.247,6316.95,3,2021,1,7,2,0
ORD-00292,2021-03-07,Keyboard,Central,Enterprise,10,398.5,0.22,24,7.6,4198.09,1.19,3108.3,0.368,1143.85,3,2021,1,1,0,0
ORD-00293,2021-03-07,Laptop,West,Enterprise,1,210.58,0.23,66,2.7,1947.03,1.09,162.15,0.355,57.56,3,2021,1,2,4,0
ORD-00294,2021-03-08,Phone,South,Online,6,1768.99,0.25,55,5.3,478.13,1.07,7960.46,0.226,1799.06,3,2021,1,5,3,1
ORD-00295,2021-03-08,Webcam,South,Retail,9,1834.79,0.09,59,7.7,3156.42,1.2,15026.93,0.244,3666.57,3,2021,1,7,3,2
ORD-00296,2021-03-08,Laptop,North,Retail,10,588.94,0.2,24,7.7,3855.51,1.12,4711.52,0.401,1889.32,3,2021,1,2,2,2
ORD-00297,2021-03-09,Monitor,Central,Enterprise,15,785.71,0.09,21,6.5,1550.81,1.19,10724.94,0.469,5030.0,3,2021,1,3,0,0
ORD-00298,2021-03-09,Mouse,East,Retail,9,1337.37,0.22,60,0.8,3483.89,1.08,9388.34,0.23,2159.32,3,2021,1,4,1,2
ORD-00299,2021-03-09,Webcam,East,Retail,14,693.36,0.14,33,0.5,471.37,1.07,8348.05,0.217,1811.53,3,2021,1,7,1,2
ORD-00300,2021-03-10,Laptop,South,SMB,11,1760.46,0.18,66,3.9,1871.0,1.11,15879.35,0.206,3271.15,3,2021,1,2,3,3
ORD-00301,2021-03-10,Monitor,West,Online,7,259.78,0.12,23,0.3,2423.24,0.88,1600.24,0.157,251.24,3,2021,1,3,4,1
ORD-00302,2021-03-10,Laptop,South,Enterprise,2,124.07,0.05,37,9.0,3931.62,1.12,235.73,0.251,59.17,3,2021,1,2,3,0
ORD-00303,2021-03-10,Laptop,North,Retail,14,456.55,0.05,48,0.2,1756.89,1.19,6072.12,0.306,1858.07,3,2021,1,2,2,2
ORD-00304,2021-03-10,Keyboard,West,Retail,6,607.87,0.02,36,0.3,2323.13,1.04,3574.28,0.315,1125.9,3,2021,1,1,4,2
ORD-00305,2021-03-11,Phone,East,Enterprise,5,270.21,0.19,69,1.7,3178.93,0.8,1094.35,0.376,411.48,3,2021,1,5,1,0
ORD-00306,2021-03-12,Webcam,Central,SMB,5,178.1,0.25,39,6.3,3157.99,0.83,667.88,0.121,80.81,3,2021,1,7,0,3
ORD-00307,2021-03-12,Mouse,Central,Enterprise,19,1523.44,0.01,38,5.4,2637.02,0.89,28655.91,0.325,9313.17,3,2021,1,4,0,0
ORD-00308,2021-03-13,Webcam,North,SMB,19,370.34,0.02,35,6.6,1709.53,1.0,6895.73,0.202,1392.94,3,2021,1,7,2,3
ORD-00309,2021-03-13,Phone,South,Retail,6,1832.15,0.14,49,8.9,3382.63,0.97,9453.89,0.196,1852.96,3,2021,1,5,3,2
ORD-00310,2021-03-13,Tablet,North,Online,10,767.6,0.22,64,4.5,4202.06,1.19,5987.28,0.416,2490.71,3,2021,1,6,2,1
ORD-00311,2021-03-13,Keyboard,Central,SMB,14,1357.68,0.05,51,0.4,853.69,1.18,18057.14,0.161,2907.2,3,2021,1,1,0,3
ORD-00312,2021-03-13,Keyboard,East,SMB,17,489.53,0.08,68,7.6,1768.26,0.96,7656.25,0.232,1776.25,3,2021,1,1,1,3
ORD-00313,2021-03-13,Phone,Central,Enterprise,3,518.63,0.07,44,8.1,3376.87,1.12,1446.98,0.355,513.68,3,2021,1,5,0,0
ORD-00314,2021-03-14,Headphones,West,Retail,1,1170.68,0.12,55,0.5,3803.3,1.05,1030.2,0.357,367.78,3,2021,1,0,4,2
ORD-00315,2021-03-14,Keyboard,Central,Online,10,1143.25,0.07,61,2.4,3929.15,0.9,10632.22,0.119,1265.23,3,2021,1,1,0,1
ORD-00316,2021-03-14,Webcam,Central,Enterprise,3,1549.02,0.11,47,7.7,3301.03,1.17,4135.88,0.129,533.53,3,2021,1,7,0,0
ORD-00317,2021-03-14,Phone,West,Enterprise,5,1527.74,0.22,50,3.8,2443.52,0.9,5958.19,0.362,2156.86,3,2021,1,5,4,0
ORD-00318,2021-03-14,Keyboard,South,Online,19,1357.84,0.18,44,4.7,3264.42,1.15,21155.15,0.481,10175.63,3,2021,1,1,3,1
ORD-00319,2021-03-14,Laptop,Central,Retail,10,925.8,0.02,40,8.2,761.72,1.06,9072.84,0.499,4527.35,3,2021,1,2,0,2
ORD-00320,2021-03-14,Phone,North,Online,16,1786.75,0.19,60,0.9,1118.03,1.05,23156.28,0.495,11462.36,3,2021,1,5,2,1
ORD-00321,2021-03-14,Phone,Central,Enterprise,1,1264.03,0.14,36,6.8,4644.9,1.14,1087.07,0.241,261.98,3,2021,1,5,0,0
ORD-00322,2021-03-15,Webcam,North,Enterprise,6,1980.89,0.28,48,2.1,4618.64,1.0,8557.44,0.197,1685.82,3,2021,1,7,2,0
ORD-00323,2021-03-15,Monitor,West,SMB,9,1647.77,0.09,21,0.6,3647.03,1.14,13495.24,0.139,1875.84,3,2021,1,3,4,3
ORD-00324,2021-03-16,Keyboard,Central,Online,5,136.4,0.22,36,6.6,1702.53,1.02,531.96,0.23,122.35,3,2021,1,1,0,1
ORD-00325,2021-03-16,Keyboard,West,Online,14,675.16,0.22,55,1.2,3279.32,1.19,7372.75,0.211,1555.65,3,2021,1,1,4,1
ORD-00326,2021-03-16,Phone,West,Online,10,1165.16,0.07,57,7.5,3470.18,1.06,10835.99,0.331,3586.71,3,2021,1,5,4,1
ORD-00327,2021-03-16,Laptop,South,Enterprise,2,1456.87,0.27,39,2.0,2624.06,0.95,2127.03,0.248,527.5,3,2021,1,2,3,0
ORD-00328,2021-03-16,Laptop,Central,Retail,5,1123.16,0.15,26,0.5,3767.78,1.11,4773.43,0.193,921.27,3,2021,1,2,0,2
ORD-00329,2021-03-16,Mouse,North,Enterprise,1,1582.95,0.2,48,1.0,245.49,1.0,1266.36,0.345,436.89,3,2021,1,4,2,0
ORD-00330,2021-03-17,Laptop,North,SMB,10,601.18,0.04,27,8.4,1355.48,1.12,5771.33,0.229,1321.63,3,2021,1,2,2,3
ORD-00331,2021-03-17,Keyboard,Central,Enterprise,9,408.63,0.08,27,3.7,3992.81,1.13,3383.46,0.241,815.41,3,2021,1,1,0,0
ORD-00332,2021-03-17,Headphones,South,Enterprise,3,155.14,0.18,47,3.0,4699.63,1.05,381.64,0.339,129.38,3,2021,1,0,3,0
ORD-00333,2021-03-17,Monitor,South,Enterprise,15,1167.96,0.1,27,4.9,4392.83,1.15,15767.46,0.147,2317.82,3,2021,1,3,3,0
ORD-00334,2021-03-17,Phone,South,SMB,4,1392.77,0.15,53,6.3,3610.82,0.96,4735.42,0.41,1941.52,3,2021,1,5,3,3
ORD-00335,2021-03-17,Tablet,North,Online,13,685.99,0.11,35,0.4,910.93,0.82,7936.9,0.486,3857.33,3,2021,1,6,2,1
ORD-00336,2021-03-17,Monitor,West,Retail,6,1246.49,0.19,61,9.0,1906.73,1.07,6057.94,0.296,1793.15,3,2021,1,3,4,2
ORD-00337,2021-03-18,Webcam,South,Retail,17,151.71,0.15,60,9.6,346.04,1.11,2192.21,0.324,710.28,3,2021,1,7,3,2
ORD-00338,2021-03-18,Webcam,North,SMB,5,243.62,0.0,65,4.2,3235.32,0.83,1218.1,0.254,309.4,3,2021,1,7,2,3
ORD-00339,2021-03-19,Headphones,North,Online,15,1418.42,0.19,36,4.1,2304.33,1.11,17233.8,0.483,8323.93,3,2021,1,0,2,1
ORD-00340,2021-03-19,Tablet,West,Online,8,767.74,0.13,60,8.8,2907.76,1.06,5343.47,0.153,817.55,3,2021,1,6,4,1
ORD-00341,2021-03-19,Monitor,Central,SMB,5,1359.1,0.1,40,4.3,4898.83,0.85,6115.95,0.425,2599.28,3,2021,1,3,0,3
ORD-00342,2021-03-19,Laptop,Central,Enterprise,13,1671.86,0.03,21,8.6,2071.04,1.02,21082.15,0.36,7589.57,3,2021,1,2,0,0
ORD-00343,2021-03-19,Keyboard,South,Online,1,1712.61,0.07,29,0.3,1602.88,0.84,1592.73,0.417,664.17,3,2021,1,1,3,1
ORD-00344,2021-03-20,Headphones,South,Retail,1,385.73,0.07,66,4.9,837.96,0.93,358.73,0.48,172.19,3,2021,1,0,3,2
ORD-00345,2021-03-20,Tablet,West,SMB,7,998.26,0.28,41,9.5,803.69,1.12,5031.23,0.298,1499.31,3,2021,1,6,4,3
ORD-00346,2021-03-20,Headphones,South,Retail,5,1481.16,0.13,30,2.5,2641.01,0.84,6443.05,0.215,1385.26,3,2021,1,0,3,2
ORD-00347,2021-03-20,Monitor,West,Enterprise,14,1559.26,0.01,21,2.7,3771.22,0.98,21611.34,0.412,8903.87,3,2021,1,3,4,0
ORD-00348,2021-03-20,Keyboard,North,SMB,15,1580.12,0.04,44,6.3,2865.87,1.04,22753.73,0.438,9966.13,3,2021,1,1,2,3
ORD-00349,2021-03-20,Headphones,South,Retail,17,494.93,0.02,55,9.3,4379.13,1.18,8245.53,0.375,3092.07,3,2021,1,0,3,2
ORD-00350,2021-03-21,Tablet,North,Retail,18,425.44,0.18,56,2.0,1647.77,1.09,6279.49,0.44,2762.98,3,2021,1,6,2,2
ORD-00351,2021-03-22,Phone,East,Enterprise,7,1200.52,0.06,25,9.2,3015.73,0.86,7899.42,0.392,3096.57,3,2021,1,5,1,0
ORD-00352,2021-03-23,Monitor,West,SMB,18,1495.12,0.15,43,6.6,3340.08,1.19,22875.34,0.483,11048.79,3,2021,1,3,4,3
ORD-00353,2021-03-23,Phone,East,Online,19,672.32,0.11,51,9.9,1475.38,0.99,11368.93,0.328,3729.01,3,2021,1,5,1,1
ORD-00354,2021-03-23,Laptop,South,Online,7,254.18,0.24,26,7.4,2041.89,0.95,1352.24,0.252,340.76,3,2021,1,2,3,1
ORD-00355,2021-03-23,Phone,North,Retail,8,1447.66,0.1,27,6.7,2995.61,0.85,10423.15,0.372,3877.41,3,2021,1,5,2,2
ORD-00356,2021-03-24,Phone,South,Enterprise,13,634.41,0.14,68,8.1,202.56,1.17,7092.7,0.128,907.87,3,2021,1,5,3,0
